"","site","Uplot","ID.x","plot","pot","source","start.height","post.trans.condition","mid.condition","fall.condition","fr.total","fr.fl.total","size1","MID.stem.number","MID.max.stem","size2","FALL.stem.number","FALL.max.stem","size1_ln","size2_ln","surv0","surv_end","surv1","surv2","start.height_ln","fec","pFlower","start","ID.y","GROUP","CODE","SITE","PLOT","SUBSTRATE","silt","sand","gravel","cobble","boulder","slab","H_silt","H_sand","H_gravel","H_cobble","H_boulder","H_slab","SUM","aspect","Densi_raw_Mean","Asp_Expo","Densi_cover","Particle_mean","Particle_even","moist_score","Vert._dist_wat","Horiz_dist_to_wat","tot_area_Seasonal","plot_slope","WatAREA__to_bankAREA","X.x","X.y","ID1","ID2","Latitude","Longitude","Elevation","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","LR1","LR2","LR3","LR4","LR5","LR6","LR7","LR8","LR9","LR10","GAM1","GAM2","GAM3","GAM4","GAM5","GAM6","GAM7","GAM8","GAM9","GAM10","RF1","RF2","RF3","RF4","RF5","RF6","RF7","RF8","RF9","RF10","BRT1","BRT2","BRT3","BRT4","BRT5","BRT6","BRT7","BRT8","BRT9","BRT10","MAX1","MAX2","MAX3","MAX4","MAX5","MAX6","MAX7","MAX8","MAX9","MAX10","LR","GAM","RF","BRT","MAX","ENSEMBLE","site_type","start_sd","ENSEMBLE_sd","moist_score_sd"
"577","MOSBY","MOSBYP07","tran_698","P07",3,"R",58,"A","","",0,0,31,5,12,NA,0,0,3.46573590279973,NA,1,0,1,0,4.07753744390572,NA,NA,1.41403660761077,1,1,"MOSBY P07.2","MOSBY","P07","cobble",0,15,5,75,5,0,"#NUM!","-3.E-01","-1.E-01","-2.E-01","-1.E-01","#NUM!",100,30,37.5,150,39,0.855,0.8,3,0.31,7.36,3.4675,0.19,0.88,NA,28,"trans","Mosby Creek",43.721298,-122.976312,243,11.28,11.8,45.56,508.21,26.8,0.9,25.9,5.73,17.65,17.73,5.43,1274,197,16,61.64,575,86,90,521,0.4,0.31,0.41,0.32,0.52,0.25,0.47,0.46,0.51,0.37,0.35,0.25,0.27,0.23,0.39,0.25,0.45,0.48,0.32,0.34,0.34,0.11,0.09,0.3,0.16,0.27,0.16,0.24,0.19,0.14,0.03,0.07,0.12,0.07,0.05,0.4,0.09,0.05,0.15,0.08,0.37,0.38,0.32,0.26,0.38,0.35,0.39,0.42,0.38,0.33,0.4,0.33,0.2,0.11,0.36,0.26,"unoccupied",0.458538792055411,-0.668363819104918,0.104309583385733
"578","MOSBY","MOSBYP07","tran_699","P07",2,"C",14,"D","","",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,2.70805020110221,NA,NA,0.668690542231464,1,1,"MOSBY P07.2","MOSBY","P07","cobble",0,15,5,75,5,0,"#NUM!","-3.E-01","-1.E-01","-2.E-01","-1.E-01","#NUM!",100,30,37.5,150,39,0.855,0.8,3,0.31,7.36,3.4675,0.19,0.88,NA,28,"trans","Mosby Creek",43.721298,-122.976312,243,11.28,11.8,45.56,508.21,26.8,0.9,25.9,5.73,17.65,17.73,5.43,1274,197,16,61.64,575,86,90,521,0.4,0.31,0.41,0.32,0.52,0.25,0.47,0.46,0.51,0.37,0.35,0.25,0.27,0.23,0.39,0.25,0.45,0.48,0.32,0.34,0.34,0.11,0.09,0.3,0.16,0.27,0.16,0.24,0.19,0.14,0.03,0.07,0.12,0.07,0.05,0.4,0.09,0.05,0.15,0.08,0.37,0.38,0.32,0.26,0.38,0.35,0.39,0.42,0.38,0.33,0.4,0.33,0.2,0.11,0.36,0.26,"unoccupied",-0.45683499615001,-0.668363819104918,0.104309583385733
"579","MOSBY","MOSBYP07","tran_700","P07",5,"R",365,"A","","",0,0,158,13,19,115,6,22,5.06890420222023,4.75359019110636,1,1,1,1,5.90263333340137,NA,0,3.2603430000347,1,1,"MOSBY P07.2","MOSBY","P07","cobble",0,15,5,75,5,0,"#NUM!","-3.E-01","-1.E-01","-2.E-01","-1.E-01","#NUM!",100,30,37.5,150,39,0.855,0.8,3,0.31,7.36,3.4675,0.19,0.88,NA,28,"trans","Mosby Creek",43.721298,-122.976312,243,11.28,11.8,45.56,508.21,26.8,0.9,25.9,5.73,17.65,17.73,5.43,1274,197,16,61.64,575,86,90,521,0.4,0.31,0.41,0.32,0.52,0.25,0.47,0.46,0.51,0.37,0.35,0.25,0.27,0.23,0.39,0.25,0.45,0.48,0.32,0.34,0.34,0.11,0.09,0.3,0.16,0.27,0.16,0.24,0.19,0.14,0.03,0.07,0.12,0.07,0.05,0.4,0.09,0.05,0.15,0.08,0.37,0.38,0.32,0.26,0.38,0.35,0.39,0.42,0.38,0.33,0.4,0.33,0.2,0.11,0.36,0.26,"unoccupied",2.72602305892532,-0.668363819104918,0.104309583385733
"580","MOSBY","MOSBYP07","tran_701","P07",2,"C",35,"A","","",0,0,2,1,2,NA,0,0,1.09861228866811,NA,1,0,1,0,3.58351893845611,NA,NA,0.852538977075783,1,1,"MOSBY P07.2","MOSBY","P07","cobble",0,15,5,75,5,0,"#NUM!","-3.E-01","-1.E-01","-2.E-01","-1.E-01","#NUM!",100,30,37.5,150,39,0.855,0.8,3,0.31,7.36,3.4675,0.19,0.88,NA,28,"trans","Mosby Creek",43.721298,-122.976312,243,11.28,11.8,45.56,508.21,26.8,0.9,25.9,5.73,17.65,17.73,5.43,1274,197,16,61.64,575,86,90,521,0.4,0.31,0.41,0.32,0.52,0.25,0.47,0.46,0.51,0.37,0.35,0.25,0.27,0.23,0.39,0.25,0.45,0.48,0.32,0.34,0.34,0.11,0.09,0.3,0.16,0.27,0.16,0.24,0.19,0.14,0.03,0.07,0.12,0.07,0.05,0.4,0.09,0.05,0.15,0.08,0.37,0.38,0.32,0.26,0.38,0.35,0.39,0.42,0.38,0.33,0.4,0.33,0.2,0.11,0.36,0.26,"unoccupied",-0.231047209676034,-0.668363819104918,0.104309583385733
"581","MOSBY","MOSBYP07","tran_702","P07",1,"R",1,"D","","",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,0.693147180559945,NA,NA,0.126246189861594,1,1,"MOSBY P07.2","MOSBY","P07","cobble",0,15,5,75,5,0,"#NUM!","-3.E-01","-1.E-01","-2.E-01","-1.E-01","#NUM!",100,30,37.5,150,39,0.855,0.8,3,0.31,7.36,3.4675,0.19,0.88,NA,28,"trans","Mosby Creek",43.721298,-122.976312,243,11.28,11.8,45.56,508.21,26.8,0.9,25.9,5.73,17.65,17.73,5.43,1274,197,16,61.64,575,86,90,521,0.4,0.31,0.41,0.32,0.52,0.25,0.47,0.46,0.51,0.37,0.35,0.25,0.27,0.23,0.39,0.25,0.45,0.48,0.32,0.34,0.34,0.11,0.09,0.3,0.16,0.27,0.16,0.24,0.19,0.14,0.03,0.07,0.12,0.07,0.05,0.4,0.09,0.05,0.15,0.08,0.37,0.38,0.32,0.26,0.38,0.35,0.39,0.42,0.38,0.33,0.4,0.33,0.2,0.11,0.36,0.26,"unoccupied",-1.12302130179148,-0.668363819104918,0.104309583385733
"582","MOSBY","MOSBYP07","tran_703","P07",3,"R",114,"A","","",0,0,67,9,10,73,11,11,4.21950770517611,4.30406509320417,1,1,1,1,4.74493212836325,NA,0,1.62092895979261,1,1,"MOSBY P07.2","MOSBY","P07","cobble",0,15,5,75,5,0,"#NUM!","-3.E-01","-1.E-01","-2.E-01","-1.E-01","#NUM!",100,30,37.5,150,39,0.855,0.8,3,0.31,7.36,3.4675,0.19,0.88,NA,28,"trans","Mosby Creek",43.721298,-122.976312,243,11.28,11.8,45.56,508.21,26.8,0.9,25.9,5.73,17.65,17.73,5.43,1274,197,16,61.64,575,86,90,521,0.4,0.31,0.41,0.32,0.52,0.25,0.47,0.46,0.51,0.37,0.35,0.25,0.27,0.23,0.39,0.25,0.45,0.48,0.32,0.34,0.34,0.11,0.09,0.3,0.16,0.27,0.16,0.24,0.19,0.14,0.03,0.07,0.12,0.07,0.05,0.4,0.09,0.05,0.15,0.08,0.37,0.38,0.32,0.26,0.38,0.35,0.39,0.42,0.38,0.33,0.4,0.33,0.2,0.11,0.36,0.26,"unoccupied",0.712627255071632,-0.668363819104918,0.104309583385733
"583","MOSBY","MOSBYP07","tran_704","P07",2,"R",17,"A","","",0,0,11,2,6,18,2,10,2.484906649788,2.94443897916644,1,1,1,1,2.89037175789616,NA,0,0.706978069158195,1,1,"MOSBY P07.2","MOSBY","P07","cobble",0,15,5,75,5,0,"#NUM!","-3.E-01","-1.E-01","-2.E-01","-1.E-01","#NUM!",100,30,37.5,150,39,0.855,0.8,3,0.31,7.36,3.4675,0.19,0.88,NA,28,"trans","Mosby Creek",43.721298,-122.976312,243,11.28,11.8,45.56,508.21,26.8,0.9,25.9,5.73,17.65,17.73,5.43,1274,197,16,61.64,575,86,90,521,0.4,0.31,0.41,0.32,0.52,0.25,0.47,0.46,0.51,0.37,0.35,0.25,0.27,0.23,0.39,0.25,0.45,0.48,0.32,0.34,0.34,0.11,0.09,0.3,0.16,0.27,0.16,0.24,0.19,0.14,0.03,0.07,0.12,0.07,0.05,0.4,0.09,0.05,0.15,0.08,0.37,0.38,0.32,0.26,0.38,0.35,0.39,0.42,0.38,0.33,0.4,0.33,0.2,0.11,0.36,0.26,"unoccupied",-0.409813350512017,-0.668363819104918,0.104309583385733
"584","MOSBY","MOSBYP07","tran_705","P07",1,"R",6,"A","","",0,0,13,3,5,13,2,8,2.63905732961526,2.63905732961526,1,1,1,1,1.94591014905531,NA,0,0.264050116396084,1,1,"MOSBY P07.2","MOSBY","P07","cobble",0,15,5,75,5,0,"#NUM!","-3.E-01","-1.E-01","-2.E-01","-1.E-01","#NUM!",100,30,37.5,150,39,0.855,0.8,3,0.31,7.36,3.4675,0.19,0.88,NA,28,"trans","Mosby Creek",43.721298,-122.976312,243,11.28,11.8,45.56,508.21,26.8,0.9,25.9,5.73,17.65,17.73,5.43,1274,197,16,61.64,575,86,90,521,0.4,0.31,0.41,0.32,0.52,0.25,0.47,0.46,0.51,0.37,0.35,0.25,0.27,0.23,0.39,0.25,0.45,0.48,0.32,0.34,0.34,0.11,0.09,0.3,0.16,0.27,0.16,0.24,0.19,0.14,0.03,0.07,0.12,0.07,0.05,0.4,0.09,0.05,0.15,0.08,0.37,0.38,0.32,0.26,0.38,0.35,0.39,0.42,0.38,0.33,0.4,0.33,0.2,0.11,0.36,0.26,"unoccupied",-0.953781658462489,-0.668363819104918,0.104309583385733
"585","MOSBY","MOSBYP08","tran_706","P08",2,"C",12,"D","","",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,2.56494935746154,NA,NA,0.638639365066923,1,1,"MOSBY P08.2","MOSBY","P08","cobble",0,5,10,75,10,0,"#NUM!","-1.E-01","-2.E-01","-2.E-01","-2.E-01","#NUM!",100,160,82,20,85.28,0.9225,0.83,3.5,0.6,5.05,1.75,0.24,15,NA,28,"trans","Mosby Creek",43.721298,-122.976312,243,11.28,11.8,45.56,508.21,26.8,0.9,25.9,5.73,17.65,17.73,5.43,1274,197,16,61.64,575,86,90,521,0.4,0.31,0.41,0.32,0.52,0.25,0.47,0.46,0.51,0.37,0.35,0.25,0.27,0.23,0.39,0.25,0.45,0.48,0.32,0.34,0.34,0.11,0.09,0.3,0.16,0.27,0.16,0.24,0.19,0.14,0.03,0.07,0.12,0.07,0.05,0.4,0.09,0.05,0.15,0.08,0.37,0.38,0.32,0.26,0.38,0.35,0.39,0.42,0.38,0.33,0.4,0.33,0.2,0.11,0.36,0.26,"unoccupied",-0.493741422787064,-0.668363819104918,0.589888678457246
"586","MOSBY","MOSBYP08","tran_707","P08",3,"R",43,"A","","",0,0,16,2,12,22,2,17,2.83321334405622,3.13549421592915,1,1,1,1,3.78418963391826,NA,0,1.32309878651466,1,1,"MOSBY P08.2","MOSBY","P08","cobble",0,5,10,75,10,0,"#NUM!","-1.E-01","-2.E-01","-2.E-01","-2.E-01","#NUM!",100,160,82,20,85.28,0.9225,0.83,3.5,0.6,5.05,1.75,0.24,15,NA,28,"trans","Mosby Creek",43.721298,-122.976312,243,11.28,11.8,45.56,508.21,26.8,0.9,25.9,5.73,17.65,17.73,5.43,1274,197,16,61.64,575,86,90,521,0.4,0.31,0.41,0.32,0.52,0.25,0.47,0.46,0.51,0.37,0.35,0.25,0.27,0.23,0.39,0.25,0.45,0.48,0.32,0.34,0.34,0.11,0.09,0.3,0.16,0.27,0.16,0.24,0.19,0.14,0.03,0.07,0.12,0.07,0.05,0.4,0.09,0.05,0.15,0.08,0.37,0.38,0.32,0.26,0.38,0.35,0.39,0.42,0.38,0.33,0.4,0.33,0.2,0.11,0.36,0.26,"unoccupied",0.346856311051727,-0.668363819104918,0.589888678457246
"587","MOSBY","MOSBYP08","tran_708","P08",4,"R",188,"A","","",0,0,85,8,16,NA,0,0,4.45434729625351,NA,1,0,1,0,5.24174701505964,NA,NA,2.34911627617445,1,1,"MOSBY P08.2","MOSBY","P08","cobble",0,5,10,75,10,0,"#NUM!","-1.E-01","-2.E-01","-2.E-01","-2.E-01","#NUM!",100,160,82,20,85.28,0.9225,0.83,3.5,0.6,5.05,1.75,0.24,15,NA,28,"trans","Mosby Creek",43.721298,-122.976312,243,11.28,11.8,45.56,508.21,26.8,0.9,25.9,5.73,17.65,17.73,5.43,1274,197,16,61.64,575,86,90,521,0.4,0.31,0.41,0.32,0.52,0.25,0.47,0.46,0.51,0.37,0.35,0.25,0.27,0.23,0.39,0.25,0.45,0.48,0.32,0.34,0.34,0.11,0.09,0.3,0.16,0.27,0.16,0.24,0.19,0.14,0.03,0.07,0.12,0.07,0.05,0.4,0.09,0.05,0.15,0.08,0.37,0.38,0.32,0.26,0.38,0.35,0.39,0.42,0.38,0.33,0.4,0.33,0.2,0.11,0.36,0.26,"unoccupied",1.60692805476845,-0.668363819104918,0.589888678457246
"588","MOSBY","MOSBYP08","tran_709","P08",2,"R",33,"D","","",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,3.52636052461616,NA,NA,0.840535710169394,1,1,"MOSBY P08.2","MOSBY","P08","cobble",0,5,10,75,10,0,"#NUM!","-1.E-01","-2.E-01","-2.E-01","-2.E-01","#NUM!",100,160,82,20,85.28,0.9225,0.83,3.5,0.6,5.05,1.75,0.24,15,NA,28,"trans","Mosby Creek",43.721298,-122.976312,243,11.28,11.8,45.56,508.21,26.8,0.9,25.9,5.73,17.65,17.73,5.43,1274,197,16,61.64,575,86,90,521,0.4,0.31,0.41,0.32,0.52,0.25,0.47,0.46,0.51,0.37,0.35,0.25,0.27,0.23,0.39,0.25,0.45,0.48,0.32,0.34,0.34,0.11,0.09,0.3,0.16,0.27,0.16,0.24,0.19,0.14,0.03,0.07,0.12,0.07,0.05,0.4,0.09,0.05,0.15,0.08,0.37,0.38,0.32,0.26,0.38,0.35,0.39,0.42,0.38,0.33,0.4,0.33,0.2,0.11,0.36,0.26,"unoccupied",-0.245788651818551,-0.668363819104918,0.589888678457246
"589","MOSBY","MOSBYP08","tran_710","P08",3,"C",153,"A","","",0,0,18,3,8,20,2,14,2.94443897916644,3.04452243772342,1,1,1,1,5.03695260241363,NA,0,1.71145530674823,1,1,"MOSBY P08.2","MOSBY","P08","cobble",0,5,10,75,10,0,"#NUM!","-1.E-01","-2.E-01","-2.E-01","-2.E-01","#NUM!",100,160,82,20,85.28,0.9225,0.83,3.5,0.6,5.05,1.75,0.24,15,NA,28,"trans","Mosby Creek",43.721298,-122.976312,243,11.28,11.8,45.56,508.21,26.8,0.9,25.9,5.73,17.65,17.73,5.43,1274,197,16,61.64,575,86,90,521,0.4,0.31,0.41,0.32,0.52,0.25,0.47,0.46,0.51,0.37,0.35,0.25,0.27,0.23,0.39,0.25,0.45,0.48,0.32,0.34,0.34,0.11,0.09,0.3,0.16,0.27,0.16,0.24,0.19,0.14,0.03,0.07,0.12,0.07,0.05,0.4,0.09,0.05,0.15,0.08,0.37,0.38,0.32,0.26,0.38,0.35,0.39,0.42,0.38,0.33,0.4,0.33,0.2,0.11,0.36,0.26,"unoccupied",0.823804396797055,-0.668363819104918,0.589888678457246
"590","MOSBY","MOSBYP08","tran_711","P08",1,"R",0.5,"A","","",0,0,1,1,1,NA,0,0,0.693147180559945,NA,1,0,1,0,0.405465108108164,NA,NA,0.0946011618918981,1,1,"MOSBY P08.2","MOSBY","P08","cobble",0,5,10,75,10,0,"#NUM!","-1.E-01","-2.E-01","-2.E-01","-2.E-01","#NUM!",100,160,82,20,85.28,0.9225,0.83,3.5,0.6,5.05,1.75,0.24,15,NA,28,"trans","Mosby Creek",43.721298,-122.976312,243,11.28,11.8,45.56,508.21,26.8,0.9,25.9,5.73,17.65,17.73,5.43,1274,197,16,61.64,575,86,90,521,0.4,0.31,0.41,0.32,0.52,0.25,0.47,0.46,0.51,0.37,0.35,0.25,0.27,0.23,0.39,0.25,0.45,0.48,0.32,0.34,0.34,0.11,0.09,0.3,0.16,0.27,0.16,0.24,0.19,0.14,0.03,0.07,0.12,0.07,0.05,0.4,0.09,0.05,0.15,0.08,0.37,0.38,0.32,0.26,0.38,0.35,0.39,0.42,0.38,0.33,0.4,0.33,0.2,0.11,0.36,0.26,"unoccupied",-1.16188516715011,-0.668363819104918,0.589888678457246
"591","MOSBY","MOSBYP08","tran_712","P08",1,"C",6,"A","","",0,0,8,1,8,13,1,13,2.19722457733622,2.63905732961526,1,1,1,1,1.94591014905531,NA,0,0.264050116396084,1,1,"MOSBY P08.2","MOSBY","P08","cobble",0,5,10,75,10,0,"#NUM!","-1.E-01","-2.E-01","-2.E-01","-2.E-01","#NUM!",100,160,82,20,85.28,0.9225,0.83,3.5,0.6,5.05,1.75,0.24,15,NA,28,"trans","Mosby Creek",43.721298,-122.976312,243,11.28,11.8,45.56,508.21,26.8,0.9,25.9,5.73,17.65,17.73,5.43,1274,197,16,61.64,575,86,90,521,0.4,0.31,0.41,0.32,0.52,0.25,0.47,0.46,0.51,0.37,0.35,0.25,0.27,0.23,0.39,0.25,0.45,0.48,0.32,0.34,0.34,0.11,0.09,0.3,0.16,0.27,0.16,0.24,0.19,0.14,0.03,0.07,0.12,0.07,0.05,0.4,0.09,0.05,0.15,0.08,0.37,0.38,0.32,0.26,0.38,0.35,0.39,0.42,0.38,0.33,0.4,0.33,0.2,0.11,0.36,0.26,"unoccupied",-0.953781658462489,-0.668363819104918,0.589888678457246
"592","MOSBY","MOSBYP08","tran_713","P08",4,"C",44,"A","","",0,0,34,4,18,47,5,19,3.55534806148941,3.87120101090789,1,1,1,1,3.80666248977032,NA,0,1.76073162080583,1,1,"MOSBY P08.2","MOSBY","P08","cobble",0,5,10,75,10,0,"#NUM!","-1.E-01","-2.E-01","-2.E-01","-2.E-01","#NUM!",100,160,82,20,85.28,0.9225,0.83,3.5,0.6,5.05,1.75,0.24,15,NA,28,"trans","Mosby Creek",43.721298,-122.976312,243,11.28,11.8,45.56,508.21,26.8,0.9,25.9,5.73,17.65,17.73,5.43,1274,197,16,61.64,575,86,90,521,0.4,0.31,0.41,0.32,0.52,0.25,0.47,0.46,0.51,0.37,0.35,0.25,0.27,0.23,0.39,0.25,0.45,0.48,0.32,0.34,0.34,0.11,0.09,0.3,0.16,0.27,0.16,0.24,0.19,0.14,0.03,0.07,0.12,0.07,0.05,0.4,0.09,0.05,0.15,0.08,0.37,0.38,0.32,0.26,0.38,0.35,0.39,0.42,0.38,0.33,0.4,0.33,0.2,0.11,0.36,0.26,"unoccupied",0.884321582521724,-0.668363819104918,0.589888678457246
"593","MOSBY","MOSBYP08","tran_714","P08",2,"C",18,"A","","",0,0,15,3,7,NA,0,0,2.77258872223978,NA,1,0,1,0,2.94443897916644,NA,NA,0.718332185624952,1,1,"MOSBY P08.2","MOSBY","P08","cobble",0,5,10,75,10,0,"#NUM!","-1.E-01","-2.E-01","-2.E-01","-2.E-01","#NUM!",100,160,82,20,85.28,0.9225,0.83,3.5,0.6,5.05,1.75,0.24,15,NA,28,"trans","Mosby Creek",43.721298,-122.976312,243,11.28,11.8,45.56,508.21,26.8,0.9,25.9,5.73,17.65,17.73,5.43,1274,197,16,61.64,575,86,90,521,0.4,0.31,0.41,0.32,0.52,0.25,0.47,0.46,0.51,0.37,0.35,0.25,0.27,0.23,0.39,0.25,0.45,0.48,0.32,0.34,0.34,0.11,0.09,0.3,0.16,0.27,0.16,0.24,0.19,0.14,0.03,0.07,0.12,0.07,0.05,0.4,0.09,0.05,0.15,0.08,0.37,0.38,0.32,0.26,0.38,0.35,0.39,0.42,0.38,0.33,0.4,0.33,0.2,0.11,0.36,0.26,"unoccupied",-0.395869142466037,-0.668363819104918,0.589888678457246
"594","MOSBY","MOSBYP08","tran_715","P08",1,"R",0.5,"D","","",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,0.405465108108164,NA,NA,0.0946011618918981,1,1,"MOSBY P08.2","MOSBY","P08","cobble",0,5,10,75,10,0,"#NUM!","-1.E-01","-2.E-01","-2.E-01","-2.E-01","#NUM!",100,160,82,20,85.28,0.9225,0.83,3.5,0.6,5.05,1.75,0.24,15,NA,28,"trans","Mosby Creek",43.721298,-122.976312,243,11.28,11.8,45.56,508.21,26.8,0.9,25.9,5.73,17.65,17.73,5.43,1274,197,16,61.64,575,86,90,521,0.4,0.31,0.41,0.32,0.52,0.25,0.47,0.46,0.51,0.37,0.35,0.25,0.27,0.23,0.39,0.25,0.45,0.48,0.32,0.34,0.34,0.11,0.09,0.3,0.16,0.27,0.16,0.24,0.19,0.14,0.03,0.07,0.12,0.07,0.05,0.4,0.09,0.05,0.15,0.08,0.37,0.38,0.32,0.26,0.38,0.35,0.39,0.42,0.38,0.33,0.4,0.33,0.2,0.11,0.36,0.26,"unoccupied",-1.16188516715011,-0.668363819104918,0.589888678457246
"595","MOSBY","MOSBYP08","tran_716","P08",1,"R",2,"A","","",0,0,3,1,3,NA,0,0,1.38629436111989,NA,1,0,1,0,1.09861228866811,NA,NA,0.170847351753492,1,1,"MOSBY P08.2","MOSBY","P08","cobble",0,5,10,75,10,0,"#NUM!","-1.E-01","-2.E-01","-2.E-01","-2.E-01","#NUM!",100,160,82,20,85.28,0.9225,0.83,3.5,0.6,5.05,1.75,0.24,15,NA,28,"trans","Mosby Creek",43.721298,-122.976312,243,11.28,11.8,45.56,508.21,26.8,0.9,25.9,5.73,17.65,17.73,5.43,1274,197,16,61.64,575,86,90,521,0.4,0.31,0.41,0.32,0.52,0.25,0.47,0.46,0.51,0.37,0.35,0.25,0.27,0.23,0.39,0.25,0.45,0.48,0.32,0.34,0.34,0.11,0.09,0.3,0.16,0.27,0.16,0.24,0.19,0.14,0.03,0.07,0.12,0.07,0.05,0.4,0.09,0.05,0.15,0.08,0.37,0.38,0.32,0.26,0.38,0.35,0.39,0.42,0.38,0.33,0.4,0.33,0.2,0.11,0.36,0.26,"unoccupied",-1.06824576004554,-0.668363819104918,0.589888678457246
"596","MOSBY","MOSBYP09","tran_729","P09",5,"R",330,"A","","",0,0,177,14,19,163,14,23,5.18178355029209,5.0998664278242,1,1,1,1,5.80211837537706,NA,0,3.2090803714423,1,1,"MOSBY P09.2","MOSBY","P09","sand",0,55,5,10,30,0,"#NUM!","-3.E-01","-1.E-01","-2.E-01","-4.E-01","#NUM!",100,180,61,0,63.44,0.5525,1.07,3.5,0.15,5.74,1.824,0.15,0.39,NA,28,"trans","Mosby Creek",43.721298,-122.976312,243,11.28,11.8,45.56,508.21,26.8,0.9,25.9,5.73,17.65,17.73,5.43,1274,197,16,61.64,575,86,90,521,0.4,0.31,0.41,0.32,0.52,0.25,0.47,0.46,0.51,0.37,0.35,0.25,0.27,0.23,0.39,0.25,0.45,0.48,0.32,0.34,0.34,0.11,0.09,0.3,0.16,0.27,0.16,0.24,0.19,0.14,0.03,0.07,0.12,0.07,0.05,0.4,0.09,0.05,0.15,0.08,0.37,0.38,0.32,0.26,0.38,0.35,0.39,0.42,0.38,0.33,0.4,0.33,0.2,0.11,0.36,0.26,"unoccupied",2.66306644225074,-0.668363819104918,0.589888678457246
"597","MOSBY","MOSBYP09","tran_730","P09",2,"R",18,"D","","",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,2.94443897916644,NA,NA,0.718332185624952,1,1,"MOSBY P09.2","MOSBY","P09","sand",0,55,5,10,30,0,"#NUM!","-3.E-01","-1.E-01","-2.E-01","-4.E-01","#NUM!",100,180,61,0,63.44,0.5525,1.07,3.5,0.15,5.74,1.824,0.15,0.39,NA,28,"trans","Mosby Creek",43.721298,-122.976312,243,11.28,11.8,45.56,508.21,26.8,0.9,25.9,5.73,17.65,17.73,5.43,1274,197,16,61.64,575,86,90,521,0.4,0.31,0.41,0.32,0.52,0.25,0.47,0.46,0.51,0.37,0.35,0.25,0.27,0.23,0.39,0.25,0.45,0.48,0.32,0.34,0.34,0.11,0.09,0.3,0.16,0.27,0.16,0.24,0.19,0.14,0.03,0.07,0.12,0.07,0.05,0.4,0.09,0.05,0.15,0.08,0.37,0.38,0.32,0.26,0.38,0.35,0.39,0.42,0.38,0.33,0.4,0.33,0.2,0.11,0.36,0.26,"unoccupied",-0.395869142466037,-0.668363819104918,0.589888678457246
"598","MOSBY","MOSBYP09","tran_731","P09",3,"R",111,"A","","",0,0,51,8,11,NA,0,0,3.95124371858143,NA,1,0,1,0,4.71849887129509,NA,NA,1.61273465010148,1,1,"MOSBY P09.2","MOSBY","P09","sand",0,55,5,10,30,0,"#NUM!","-3.E-01","-1.E-01","-2.E-01","-4.E-01","#NUM!",100,180,61,0,63.44,0.5525,1.07,3.5,0.15,5.74,1.824,0.15,0.39,NA,28,"trans","Mosby Creek",43.721298,-122.976312,243,11.28,11.8,45.56,508.21,26.8,0.9,25.9,5.73,17.65,17.73,5.43,1274,197,16,61.64,575,86,90,521,0.4,0.31,0.41,0.32,0.52,0.25,0.47,0.46,0.51,0.37,0.35,0.25,0.27,0.23,0.39,0.25,0.45,0.48,0.32,0.34,0.34,0.11,0.09,0.3,0.16,0.27,0.16,0.24,0.19,0.14,0.03,0.07,0.12,0.07,0.05,0.4,0.09,0.05,0.15,0.08,0.37,0.38,0.32,0.26,0.38,0.35,0.39,0.42,0.38,0.33,0.4,0.33,0.2,0.11,0.36,0.26,"unoccupied",0.702563666287703,-0.668363819104918,0.589888678457246
"599","MOSBY","MOSBYP09","tran_732","P09",1,"C",3,"A","","",0,0,10,1,10,15,1,15,2.39789527279837,2.77258872223978,1,1,1,1,1.38629436111989,NA,0,0.202492379723188,1,1,"MOSBY P09.2","MOSBY","P09","sand",0,55,5,10,30,0,"#NUM!","-3.E-01","-1.E-01","-2.E-01","-4.E-01","#NUM!",100,180,61,0,63.44,0.5525,1.07,3.5,0.15,5.74,1.824,0.15,0.39,NA,28,"trans","Mosby Creek",43.721298,-122.976312,243,11.28,11.8,45.56,508.21,26.8,0.9,25.9,5.73,17.65,17.73,5.43,1274,197,16,61.64,575,86,90,521,0.4,0.31,0.41,0.32,0.52,0.25,0.47,0.46,0.51,0.37,0.35,0.25,0.27,0.23,0.39,0.25,0.45,0.48,0.32,0.34,0.34,0.11,0.09,0.3,0.16,0.27,0.16,0.24,0.19,0.14,0.03,0.07,0.12,0.07,0.05,0.4,0.09,0.05,0.15,0.08,0.37,0.38,0.32,0.26,0.38,0.35,0.39,0.42,0.38,0.33,0.4,0.33,0.2,0.11,0.36,0.26,"unoccupied",-1.02938189468691,-0.668363819104918,0.589888678457246
