"modeldataset","presabs","id","lat","long","elev_m","bio1_clim","bio2_clim","bio3_clim","bio4_clim","bio5_clim","bio6_clim","bio7_clim","bio8_clim","bio9_clim","bio10_clim","bio11_clim","bio12_clim","bio13_clim","bio14_clim","bio15_clim","bio16_clim","bio17_clim","bio18_clim","bio19_clim"
"Climate ENM",0,"pseudo.2521",33.241038,-116.348669,158,22.69583333,16.94166667,47.06018519,710.020673,41.7,5.7,36,14.2,25.28333333,31.48333333,14.2,114,21,1,71.44299999,61,5,13,61
"Climate ENM",0,"pseudo.2522",36.012108,-121.302214,442,15.575,18.58333333,56.82976555,502.2834223,34.9,2.2,32.7,9.7,21.7,21.86666667,9.7,598,149,0,108.3537676,391,3,6,391
"Climate ENM",0,"pseudo.2523",42.803797,-122.53882,1461,7.325,11.6,40.55944056,629.2907263,25.4,-3.2,28.6,1.333333333,16.33333333,16.33333333,0.983333333,1370,234,21,65.60676354,657,81,81,589
"Climate ENM",0,"pseudo.2524",42.060318,-122.925264,1664,5.945833333,8.341666667,33.50066934,615.0515807,20.5,-4.4,24.9,-0.216666667,14.3,14.3,-0.633333333,1153,201,12,67.11101086,516,58,58,477
"Climate ENM",0,"pseudo.2525",43.946175,-124.000497,133,11.84583333,10.60833333,52.25779967,379.5898404,23.7,3.4,20.3,8.033333333,16.4,16.86666667,7.666666667,2201,399,18,71.48154883,1061,104,105,1031
"Climate ENM",0,"pseudo.2526",34.8933,-118.883029,1400,12.95833333,11.36666667,39.74358974,659.5068176,29,0.4,28.6,6.45,21.35,21.53333333,5.766666667,324,69,1,86.45513169,181,5,9,167
"Climate ENM",0,"pseudo.2527",33.978571,-118.42745,14,16.71666667,8.05,55.1369863,235.0950807,23.8,9.2,14.6,14.23333333,19.1,19.76666667,14,324,85,0,106.4261745,207,3,6,204
"Climate ENM",0,"pseudo.2528",43.727094,-124.087702,106,11.29166667,9.833333333,52.02821869,363.3169999,21.8,2.9,18.9,7.533333333,15.98333333,15.98333333,7.166666667,1954,361,15,73.14467967,953,81,81,891
"Climate ENM",0,"pseudo.2529",42.922356,-123.664274,664,11.34583333,9.275,39.80686695,519.8796116,25,1.7,23.3,6.416666667,17.5,18.65,6.15,1604,305,9,78.66849113,818,50,51,752
"Climate ENM",0,"pseudo.2530",42.701086,-122.69249,937,10.20833333,14.53333333,44.5807771,649.9224896,30.3,-2.3,32.6,3.283333333,18.76666667,18.76666667,3,856,160,10,67.44847218,412,47,47,372
"Climate ENM",0,"pseudo.2531",38.606742,-120.155067,2396,6.675,13.01666667,42.26190476,666.0483875,24,-6.8,30.8,-0.65,15.1,15.43333333,-0.65,1437,297,4,82.41659887,752,44,49,752
"Climate ENM",0,"pseudo.2532",44.683101,-123.058361,73,11.62916667,11.64166667,44.43384224,538.0666499,27.5,1.3,26.2,5.833333333,18.51666667,18.51666667,5.4,1059,175,10,63.77546263,483,53,53,447
"Climate ENM",0,"pseudo.2533",34.153454,-116.517831,1252,17.19166667,11.63333333,38.1420765,702.2167282,33.9,3.4,30.5,9.066666667,23.33333333,26.06666667,9.066666667,255,52,1,79.5512543,136,11,29,136
"Climate ENM",0,"pseudo.2534",40.059545,-120.878914,1620,10.03333333,16.48333333,46.43192488,694.0537487,30.9,-4.6,35.5,1.883333333,18.73333333,18.73333333,1.883333333,1297,245,5,83.72135761,674,32,32,674
"Climate ENM",0,"pseudo.2535",40.815886,-123.952233,156,12.04166667,9.033333333,49.36247723,367.7130386,22.4,4.1,18.3,8.316666667,16.91666667,16.91666667,8.016666667,1650,358,3,89.46793698,855,34,34,847
"Climate ENM",0,"pseudo.2536",42.533784,-123.810565,1104,10.17083333,10.64166667,41.40726329,555.4910127,25.8,0.1,25.7,4.616666667,17.76666667,17.76666667,4.5,3172,601,21,74.86176199,1568,123,123,1455
"Climate ENM",0,"pseudo.2537",37.917305,-117.992836,1535,11.9375,17.59166667,43.11683007,842.0972871,34.1,-6.7,40.8,1.983333333,17.93333333,22.68333333,1.983333333,157,24,7,38.47188176,63,23,28,63
"Climate ENM",0,"pseudo.2538",33.784449,-117.186144,432,17.80416667,17.65833333,53.34843907,555.6096501,36.1,3,33.1,12.21666667,22.5,24.93333333,11.53333333,300,76,0,106.0945411,202,6,10,179
"Climate ENM",0,"pseudo.2539",41.673941,-123.821698,436,12.07916667,11.725,45.80078125,527.9181166,27.7,2.1,25.6,6.516666667,19.1,19.1,6.283333333,2652,525,10,80.33187392,1339,70,70,1307
"Climate ENM",0,"pseudo.2540",39.88018,-120.654281,1681,9.929166667,14.575,43.63772455,698.669054,29.4,-4,33.4,1.9,18.88333333,18.88333333,1.9,889,157,5,78.9743454,448,29,29,448
"Climate ENM",0,"pseudo.2541",32.962053,-116.005231,402,20.40833333,16.38333333,47.62596899,681.0614487,39.2,4.8,34.4,12.56666667,22.35,29.08333333,12.56666667,153,32,1,80.45699674,89,7,23,89
"Climate ENM",0,"pseudo.2542",32.974724,-116.722766,348,17.84166667,16.5,53.22580645,517.4976211,35.5,4.5,31,12.75,24.16666667,24.7,12.01666667,425,96,3,94.46934192,254,12,16,236
"Climate ENM",0,"pseudo.2543",37.349072,-117.543831,1858,10.50416667,14.74166667,39.41622103,826.3376438,30.8,-6.6,37.4,0.766666667,18.45,21.03333333,0.766666667,162,22,8,28.73772197,57,31,33,57
"Climate ENM",0,"pseudo.2544",40.85202,-122.872833,776,13.74583333,15.325,46.58054711,691.2684597,33.8,0.9,32.9,5.95,22.21666667,22.51666667,5.95,1234,247,5,85.37948803,660,33,35,660
"Climate ENM",0,"pseudo.2545",44.077468,-122.547333,884,10.24166667,10.65,41.43968872,530.6164225,26,0.3,25.7,4.5,17.21666667,17.21666667,4.416666667,1927,310,26,59.2356718,840,121,121,738
"Climate ENM",0,"pseudo.2546",36.111798,-116.60019,1571,17.17916667,9.941666667,32.27813853,792.6751551,34.1,3.3,30.8,9.633333333,19.61666667,27.26666667,8.016666667,204,32,4,51.79169189,87,22,50,85
"Climate ENM",0,"pseudo.2547",41.320158,-123.542785,411,13.60416667,16.14166667,49.36289501,633.2077726,33.4,0.7,32.7,6.483333333,21.48333333,21.5,6.266666667,1539,326,4,85.61837459,811,34,35,798
"Climate ENM",0,"pseudo.2548",40.443939,-122.539571,272,17.00416667,13.45833333,40.65961732,728.3682209,36.3,3.2,33.1,8.8,26.06666667,26.21666667,8.8,941,176,3,83.49092351,505,20,32,505
"Climate ENM",0,"pseudo.2549",43.285339,-124.151886,0,11.79583333,11.34166667,53.49842767,371.7248392,23.4,2.2,21.2,7.883333333,16.6,16.6,7.5,1652,281,14,71.27482156,801,71,71,730
"Climate ENM",0,"pseudo.2550",36.587063,-118.214119,2500,6.916666667,10.8,37.89473684,670.9434786,22.8,-5.7,28.5,-0.616666667,15.51666667,15.68333333,-0.616666667,400,98,5,97.18441752,250,16,18,250
"Climate ENM",0,"pseudo.2551",36.52405,-118.693527,1652,12.14583333,12.09166667,39.51525054,687.3316598,29.1,-1.5,30.6,4.483333333,20.91666667,20.96666667,4.483333333,1050,214,4,92.2643232,591,17,29,591
"Climate ENM",0,"pseudo.2552",40.288721,-120.558472,1537,9.470833333,15.20833333,41.66666667,768.1396012,30.5,-6,36.5,0.366666667,19.15,19.15,0.366666667,539,99,4,76.34915768,288,21,21,288
"Climate ENM",0,"pseudo.2553",43.089846,-121.652545,1500,6.345833333,16.29166667,45.00460405,696.1793732,27.6,-8.6,36.2,-1.466666667,14.91666667,15.11666667,-1.816666667,664,118,14,68.35978505,318,51,52,289
"Climate ENM",0,"pseudo.2554",33.273636,-116.938899,383,16.62083333,17.20833333,55.15491453,501.400123,34,2.8,31.2,11.7,22.73333333,23.23333333,11,423,92,2,94.16209916,255,12,17,232
"Climate ENM",0,"pseudo.2555",44.378515,-122.962104,106,11.80833333,10.53333333,42.30254351,524.4600398,26.9,2,24.9,6.133333333,18.63333333,18.63333333,5.816666667,1138,187,11,62.69848634,518,59,59,481
"Climate ENM",0,"pseudo.2556",35.482877,-118.27426,1640,13.075,11.48333333,39.05895692,663.2752754,30.3,0.9,29.4,5.666666667,21.28333333,21.86666667,5.666666667,525,116,3,100.9309738,320,14,22,320
"Climate ENM",0,"pseudo.2557",42.367936,-122.764172,602,11.68333333,13.75,44.64285714,640.0615501,30.2,-0.6,30.8,4.65,19.88333333,19.88333333,4.433333333,660,118,11,59.89225793,294,44,44,265
"Climate ENM",0,"pseudo.2558",34.251782,-116.889505,2062,8.295833333,16.34166667,50.7505176,606.4668856,26.1,-6.1,32.2,2.133333333,13.98333333,16.13333333,1.466666667,651,144,2,94.19079207,379,28,31,379
"Climate ENM",0,"pseudo.2559",37.453069,-119.375488,1642,10.675,11.95,41.0652921,672.3719885,27.2,-1.9,29.1,3.633333333,19.23333333,19.93333333,3.633333333,982,192,2,86.28637111,529,16,21,529
"Climate ENM",0,"pseudo.2560",38.557885,-122.821258,39,15.65,14.98333333,55.08578431,467.1966687,31.1,3.9,27.2,9.85,21.05,21.08333333,9.85,1021,204,1,96.60627232,597,9,12,597
"Climate ENM",0,"pseudo.2561",41.610913,-122.796476,1108,9.583333333,17.43333333,48.02571166,706.8345998,31.2,-5.1,36.3,1.683333333,18.43333333,18.55,1.433333333,577,120,9,77.60171373,305,31,38,294
"Climate ENM",0,"pseudo.2562",42.105017,-122.741363,1683,6.95,9.366666667,36.58854167,603.7722328,22,-3.6,25.6,0.75,15.26666667,15.26666667,0.483333333,1292,226,13,67.43508294,577,68,68,543
"Climate ENM",0,"pseudo.2563",41.924459,-122.504504,851,10.49166667,13.88333333,42.45667686,705.6197577,29.8,-2.9,32.7,3,19.66666667,19.66666667,2.55,466,98,7,71.39948393,241,29,29,216
"Climate ENM",0,"pseudo.2564",36.042068,-121.244482,437,15.4375,18.54166667,56.35764944,516.5626117,34.4,1.5,32.9,9.383333333,21.73333333,21.95,9.383333333,564,142,0,108.8094143,371,2,6,371
"Climate ENM",0,"pseudo.2565",38.40441,-122.751233,28,14.77083333,14.84166667,58.20261438,421.7359058,28.9,3.4,25.5,9.5,19.55,19.7,9.5,837,167,1,95.58275682,488,9,11,488
"Climate ENM",0,"pseudo.2566",34.585867,-119.210128,1234,10.85,11.95,42.67857143,600.8894922,27.6,-0.4,28,4.816666667,18.4,18.63333333,4.266666667,639,156,0,106.0978312,402,4,9,397
"Climate ENM",0,"pseudo.2567",36.750762,-121.409513,481,14.73333333,17.93333333,58.41476656,462.740519,31.9,1.2,30.7,9.333333333,20.33333333,20.55,9.333333333,454,94,1,94.57618509,263,6,10,263
"Climate ENM",0,"pseudo.2568",42.746896,-124.256024,365,12.3,9.583333333,43.36349925,448.13756,25.1,3,22.1,7.483333333,18.23333333,18.23333333,7.483333333,3242,570,20,74.04744652,1565,123,123,1565
"Climate ENM",0,"pseudo.2569",39.485641,-122.828964,1156,11.59583333,13.30833333,45.42093288,615.2917207,29.3,0,29.3,4.716666667,19.11666667,19.73333333,4.716666667,1596,300,2,88.53675715,852,19,26,852
"Climate ENM",0,"pseudo.2570",33.508311,-116.126235,-41,22.95,17.8,47.21485411,745.3034769,41.7,4,37.7,13.83333333,26.28333333,31.98333333,13.83333333,64,12,0,63.98973728,33,2,6,33
"Climate ENM",0,"pseudo.2571",37.699021,-119.728697,1255,13.05416667,11.85833333,40.06193694,663.7683685,30,0.4,29.6,5.766666667,21.36666667,21.96666667,5.766666667,842,172,2,86.61491055,440,12,15,440
"Climate ENM",0,"pseudo.2572",40.727833,-121.918292,961,13.725,14.28333333,44.35817805,670.9440432,32.5,0.3,32.2,6.183333333,22.06666667,22.28333333,6.183333333,1628,296,5,78.76795875,811,45,50,811
"Climate ENM",0,"pseudo.2573",40.455623,-120.689802,1571,8.704166667,15.30833333,42.40535549,747.0653444,29.8,-6.3,36.1,-0.083333333,18.05,18.15,-0.083333333,547,96,5,71.61690396,275,23,29,275
"Climate ENM",0,"pseudo.2574",41.08723,-124.035939,186,11.73333333,10.78333333,58.92531876,313.6321915,21.9,3.6,18.3,8.416666667,15.73333333,15.73333333,8.25,1695,357,5,84.25947479,866,40,40,864
"Climate ENM",0,"pseudo.2575",39.610046,-122.890535,1392,10.39166667,10.51666667,38.80688807,637.5444132,26.6,-0.5,27.1,3.55,18.35,18.9,3.55,1490,295,2,89.20064864,824,22,26,824
"Climate ENM",0,"pseudo.2576",43.274795,-122.56775,941,10.10833333,12.5,42.22972973,617.4023049,28.3,-1.3,29.6,3.4,18.25,18.25,3.183333333,1222,213,16,64.39525783,573,69,69,516
"Climate ENM",0,"pseudo.2577",38.914881,-123.625461,158,12.50416667,11.49166667,63.14102564,270.0459417,22.4,4.2,18.2,9.316666667,15.41666667,15.8,9.316666667,1158,225,2,87.84171898,616,21,22,616
"Climate ENM",0,"pseudo.2578",39.223684,-122.943858,462,14.35,15.2,49.51140065,592.9701817,32.8,2.1,30.7,7.55,21.66666667,22.03333333,7.55,1205,225,1,89.95900598,654,14,18,654
"Climate ENM",0,"pseudo.2579",36.441719,-118.685707,1603,8.991666667,12.71666667,41.96919692,657.7538685,26.2,-4.1,30.3,1.6,17.4,17.4,1.6,1043,221,3,96.09181673,606,15,15,606
"Climate ENM",0,"pseudo.2580",40.217678,-120.440895,1459,10.05833333,15.68333333,41.93404635,784.1927909,31.5,-5.9,37.4,0.733333333,19.83333333,19.91666667,0.733333333,414,71,5,68.50132229,206,22,26,206
"Climate ENM",0,"pseudo.2581",40.478666,-122.722566,596,15.625,11.56666667,38.94500561,696.8973447,33,3.3,29.7,7.933333333,24.83333333,24.83333333,7.933333333,1342,280,5,85.71157112,741,30,30,741
"Climate ENM",0,"pseudo.2582",42.498965,-123.764156,823,11.08333333,10.16666667,40.99462366,537.0641291,25.9,1.1,24.8,5.733333333,18.45,18.45,5.666666667,2731,540,24,74.72621643,1366,117,117,1233
"Climate ENM",0,"pseudo.2583",43.434602,-121.583144,1333,6.991666667,14.45,43.52409639,685.4886556,26.6,-6.6,33.2,-0.416666667,15.63333333,15.63333333,-0.95,624,116,14,66.33356917,303,50,50,279
"Climate ENM",0,"pseudo.2584",40.429319,-121.175204,1955,6.3375,13.99166667,43.72395833,661.6546923,25.4,-6.6,32,-1.15,14.76666667,14.76666667,-1.15,1214,223,6,77.43756033,606,36,36,606
"Climate ENM",0,"pseudo.2585",42.670928,-123.148076,885,11.95,10.08333333,37.62437811,638.221962,28.5,1.7,26.8,5.366666667,20.71666667,20.71666667,5.1,1316,243,16,71.32919567,614,61,61,572
"Climate ENM",0,"pseudo.2586",38.114097,-118.408117,1728,10.89166667,17.08333333,44.25734024,789.671489,32.5,-6.1,38.6,1.666666667,16.61666667,21.1,1.666666667,177,29,6,49.8560653,79,22,25,79
"Climate ENM",0,"pseudo.2587",40.740627,-122.320271,339,16.7375,11.94166667,38.52150538,714.3850661,35,4,31,8.65,25.7,25.73333333,8.65,1568,309,3,88.12586459,884,33,36,884
"Climate ENM",0,"pseudo.2588",39.465037,-122.88928,1057,12.22916667,15.85833333,49.40290758,606.5343366,31.6,-0.5,32.1,5.25,19.6,20.06666667,5.25,1475,277,2,87.77230522,778,17,24,778
"Climate ENM",0,"pseudo.2589",44.4726,-123.239381,70,11.575,11.55,44.08396947,541.4101957,27.5,1.3,26.2,5.716666667,18.5,18.5,5.283333333,1129,209,6,75.54151657,578,45,45,540
"Climate ENM",0,"pseudo.2590",39.207038,-123.146598,424,14.75,14.56666667,49.04601571,585.7784254,32.5,2.8,29.7,8.3,22.01666667,22.46666667,8.3,1140,225,1,91.88270857,638,13,15,638
"Climate ENM",0,"pseudo.2591",41.989616,-122.714666,1379,8.35,11.95,40.78498294,652.4777948,25.7,-3.6,29.3,1.466666667,17.06666667,17.06666667,1.2,783,148,12,70.29704466,379,44,44,371
"Climate ENM",0,"pseudo.2592",42.700558,-122.42779,910,9.5,13.16666667,44.332211,610.8042388,28,-1.7,29.7,3.166666667,17.81666667,17.81666667,2.866666667,1090,191,14,64.20878127,504,64,64,455
"Climate ENM",0,"pseudo.2593",43.207125,-121.574122,1617,6.391666667,14.96666667,44.14945919,671.8625175,26.2,-7.7,33.9,-1,14.6,15.05,-1.316666667,929,158,17,66.17955594,429,67,68,387
"Climate ENM",0,"pseudo.2594",42.81092,-123.121021,984,11.125,10.13333333,38.97435897,604.2030815,26.9,0.9,26,4.966666667,19.48333333,19.48333333,4.816666667,1417,258,15,71.31205665,661,64,64,612
"Climate ENM",0,"pseudo.2595",40.654703,-121.078926,1756,7.454166667,13.35833333,40.47979798,708.9635788,27.1,-5.9,33,-0.733333333,16.6,16.6,-0.733333333,684,116,7,68.97335379,336,32,32,336
"Climate ENM",0,"pseudo.2596",35.706004,-119.058348,223,18.4625,14.225,42.58982036,714.8271406,36.8,3.4,33.4,11.7,27.16666667,27.16666667,9.783333333,227,42,0,83.45385406,125,4,4,114
"Climate ENM",0,"pseudo.2597",39.949886,-120.383596,1830,8.8,15.45,43.0362117,735.187051,29.3,-6.6,35.9,0.2,18.25,18.25,0.2,545,86,6,66.72288323,254,30,30,254
"Climate ENM",0,"pseudo.2598",39.484661,-123.737928,117,12.19583333,9.091666667,60.20971302,234.7673736,19.9,4.8,15.1,9.583333333,15.18333333,15.18333333,9.583333333,1340,273,3,86.40259814,709,26,26,709
"Climate ENM",0,"pseudo.2599",40.659483,-123.77055,735,11.02083333,16.15833333,50.65308255,593.4776489,30.5,-1.4,31.9,4.283333333,18.53333333,18.53333333,4.283333333,1606,361,3,87.15923015,852,36,36,852
"Climate ENM",0,"pseudo.2600",43.143638,-121.493858,1519,6.629166667,15.74166667,45.10506208,677.6948171,27,-7.9,34.9,-0.916666667,15.3,15.3,-1.2,668,115,15,65.03271855,311,53,53,281
"Climate ENM",0,"pseudo.2601",41.12518,-124.065692,161,11.54166667,10.75,58.10810811,321.175634,22,3.5,18.5,8.216666667,15.7,15.7,7.983333333,1695,351,5,83.07384418,862,41,41,858
"Climate ENM",0,"pseudo.2602",33.994442,-119.775385,310,17.575,7.333333333,48.88888889,277.5910989,24.7,9.7,15,14.41666667,20.28333333,20.95,14.28333333,497,113,0,103.5595413,307,3,7,302
"Climate ENM",0,"pseudo.2603",44.325328,-122.58607,849,9.495833333,11.025,42.56756757,533.4640583,25.3,-0.6,25.9,3.766666667,16.48333333,16.48333333,3.516666667,1771,277,24,59.74344993,802,111,111,701
"Climate ENM",0,"pseudo.2604",33.482773,-116.386024,1189,15.70833333,15.93333333,51.39784946,554.8539256,33.5,2.5,31,9.883333333,20.2,23.08333333,9.883333333,271,49,1,73.80923354,139,19,37,139
"Climate ENM",0,"pseudo.2605",44.376309,-122.721404,265,11.4875,10.65833333,42.63333333,515.7568358,26.6,1.6,25,5.9,18.15,18.15,5.55,1343,214,16,60.95391856,609,77,77,552
"Climate ENM",0,"pseudo.2606",44.530241,-122.723206,227,11.2,11.31666667,43.8630491,520.1048845,26.9,1.1,25.8,5.616666667,17.91666667,17.91666667,5.266666667,1334,205,16,59.45528506,599,78,78,528
"Climate ENM",0,"pseudo.2607",44.36893,-122.831452,217,11.86666667,10.16666667,41.49659864,518.3160379,26.7,2.2,24.5,6.266666667,18.63333333,18.63333333,5.966666667,1312,215,13,63.10341293,600,68,68,555
"Climate ENM",0,"pseudo.2608",42.294855,-121.965436,1422,7.1375,14.10833333,42.75252525,683.0949788,26.5,-6.5,33,-0.283333333,16.01666667,16.01666667,-0.45,679,119,9,69.09436294,332,36,36,295
"Climate ENM",0,"pseudo.2609",43.097238,-124.098132,88,12.0875,12.125,52.94759825,401.4469568,24.9,2,22.9,7.8,17.25,17.25,7.45,1537,267,10,71.37999349,744,64,64,686
"Climate ENM",0,"pseudo.2610",38.972463,-118.451736,1823,9.791666667,16.73333333,42.57845632,813.1359982,31.8,-7.5,39.3,0.183333333,20.16666667,20.16666667,0.183333333,174,21,7,30.44773572,57,27,27,57
"Climate ENM",0,"pseudo.2611",38.327987,-119.353035,2358,5.991666667,15.08333333,44.62524655,691.2696926,24.5,-9.3,33.8,-2.05,14.6,14.83333333,-2.05,658,131,7,74.02350391,328,42,47,328
"Climate ENM",0,"pseudo.2612",42.698932,-122.930687,947,10.76666667,10.53333333,37.61904762,653.8916137,28.2,0.2,28,4.033333333,19.8,19.8,3.7,1077,202,13,67.96174771,501,51,51,472
"Climate ENM",0,"pseudo.2613",35.859505,-118.306693,2505,6.429166667,10.275,38.62781955,601.7982837,21.8,-4.8,26.6,0.266666667,14.1,14.65,0.266666667,823,212,3,113.1352641,568,12,19,568
"Climate ENM",0,"pseudo.2614",43.462539,-123.384029,148,12.475,12,45.62737643,526.8236724,28.4,2.1,26.3,6.7,19.2,19.2,6.35,1059,187,13,65.59451839,490,66,66,449
"Climate ENM",0,"pseudo.2615",43.032092,-121.449362,1529,6.441666667,17.08333333,46.67577413,689.1392303,27.7,-8.9,36.6,-1.416666667,15.26666667,15.26666667,-1.466666667,568,94,14,60.85543047,254,50,50,229
"Climate ENM",0,"pseudo.2616",39.856766,-121.664907,689,13.94166667,14.1,45.33762058,639.5056092,32.2,1.1,31.1,6.85,22.01666667,22.08333333,6.85,1578,302,3,88.13224972,854,26,33,854
"Climate ENM",0,"pseudo.2617",37.37223,-119.004498,2381,6.4875,12.325,44.17562724,576.9714228,22.6,-5.3,27.9,0.716666667,14,14.4,0.716666667,1048,207,4,93.17636161,607,18,37,607
"Climate ENM",0,"pseudo.2618",38.9356,-120.298463,2017,8.670833333,13.70833333,44.65255157,637.8424511,26,-4.7,30.7,1.583333333,16.6,17.11666667,1.583333333,1262,223,6,77.52351267,619,40,50,619
"Climate ENM",0,"pseudo.2619",36.383098,-121.596407,526,13.825,16.4,60.96654275,392.6801845,29.3,2.4,26.9,9.316666667,18.43333333,18.73333333,9.316666667,590,123,1,96.86608859,343,5,8,343
"Climate ENM",0,"pseudo.2620",43.46794,-121.60296,1364,6.691666667,14.88333333,43.90363815,694.5791183,26.7,-7.2,33.9,-0.783333333,15.33333333,15.45,-1.416666667,549,103,15,62.96797895,263,51,56,244
"Climate ENM",0,"pseudo.2621",33.742446,-116.300209,34,23.525,16.65,45.74175824,735.6119901,41.6,5.2,36.4,14.6,26.66666667,32.5,14.6,82,15,0,67.07421691,42,3,8,42
"Climate ENM",0,"pseudo.2622",42.795689,-122.35921,1454,6.141666667,11.23333333,39.55399061,626.011303,23.9,-4.5,28.4,0.316666667,15.1,15.1,-0.116666667,1195,197,17,60.94768005,532,77,77,479
"Climate ENM",0,"pseudo.2623",37.995688,-119.134999,1944,7.308333333,19.03333333,48.67860188,742.1615645,29,-10.1,39.1,-1.566666667,16.7,16.7,-1.566666667,363,74,6,68.3622437,181,33,33,181
"Climate ENM",0,"pseudo.2624",37.547069,-119.843788,1111,13.8375,13.75833333,43.53902954,676.2870726,32,0.4,31.6,6.416666667,22.36666667,22.8,6.416666667,882,174,2,86.60768224,472,14,17,472
"Climate ENM",0,"pseudo.2625",38.489375,-122.806895,25,14.87916667,15.30833333,57.98611111,435.3235909,29.7,3.3,26.4,9.45,19.85,19.93333333,9.45,932,187,1,96.65932169,546,9,11,546
"Climate ENM",0,"pseudo.2626",37.396595,-119.589715,1436,12.35,12.63333333,41.83222958,681.4256446,29.6,-0.6,30.2,5.15,21.05,21.55,5.15,960,191,2,86.56393296,514,17,19,514
"Climate ENM",0,"pseudo.2627",33.484417,-117.628942,141,16.41666667,11.81666667,56.53907496,324.5019494,26.8,5.9,20.9,13.06666667,20.01666667,20.66666667,12.66666667,337,82,1,98.31273114,207,6,10,197
"Climate ENM",0,"pseudo.2628",42.191376,-123.933411,783,11.55416667,10.99166667,42.43886744,563.0172706,27.1,1.2,25.9,5.7,19.1,19.1,5.516666667,3488,644,22,74.28497902,1688,124,124,1609
"Climate ENM",0,"pseudo.2629",41.512473,-122.683785,1373,10.59166667,15.21666667,46.53414883,662.5770395,30.2,-2.5,32.7,3.066666667,18.91666667,18.91666667,3.066666667,858,153,9,70.5387946,405,33,49,405
"Climate ENM",0,"pseudo.2630",39.550943,-119.881577,1627,10.05833333,15.61666667,42.66848816,752.453059,31.1,-5.5,36.6,1.283333333,19.45,19.63333333,1.283333333,399,66,6,62.83233633,183,28,30,183
"Climate ENM",0,"pseudo.2631",43.80655,-122.948215,473,11.06666667,11.4,44.01544402,517.1703312,26.7,0.8,25.9,5.466666667,17.78333333,17.78333333,5.25,1360,211,18,58.56714673,603,92,92,524
